0.2089795918367347,0.2788,31
5.294149659863946,0.1161,40
5.410249433106576,0.1161,39
5.526349206349207,0.2788,35
5.804988662131519,0.04645,34
5.921088435374149,0.1161,38
6.060408163265306,0.04645,39
6.130068027210885,0.209,40
6.431927437641724,0.1394,38
6.5712471655328795,0.04645,39
6.710566893424036,0.0697,35
6.8034467120181406,0.0929,35
6.919546485260771,0.1858,33
7.198185941043084,0.2788,35
7.500045351473923,0.1394,40
7.778684807256236,0.2322,35
8.103764172335602,0.1161,38
8.335963718820862,0.1394,40
8.498503401360544,0.04645,40
8.591383219954649,0.2322,38
8.846802721088435,0.2554,35
9.1718820861678,0.1626,33
9.357641723356009,0.04645,35
9.427301587301587,0.3252,35
10.00780045351474,0.2554,35
10.309659863945578,0.1626,38
10.588299319727891,0.2322,40
10.843718820861678,0.2322,38
11.122358276643991,0.2322,35
11.400997732426303,0.1858,33
11.609977324263038,0.3948,35
12.051156462585034,0.04645,35
12.236916099773243,0.2554,35
12.49233560090703,0.04645,34
12.561995464852608,0.0929,38
12.654875283446712,0.0929,39
12.817414965986394,0.1161,40
13.049614512471654,0.2322,38
13.305034013605443,0.2788,35
13.606893424036281,0.1626,33
13.769433106575963,0.04645,34
13.839092970521541,0.3716,35
14.210612244897959,0.1161,40
14.44281179138322,0.2554,35
14.767891156462586,0.1858,38
15.023310657596372,0.1394,40
15.255510204081633,0.2322,38
15.557369614512472,0.209,35
15.85922902494331,0.1161,33
16.04498866213152,0.3716,35
16.416507936507937,0.04645,40
16.648707482993196,0.2554,35
16.99700680272109,0.0697,38
17.08988662131519,0.04645,40
17.22920634920635,0.1394,40
17.786485260770974,0.2322,35
18.134784580498867,0.0697,33
18.274104308390022,0.1858,35
18.45986394557823,0.04645,34
18.622403628117915,0.0929,45
18.76172335600907,0.0929,43
18.970702947845805,0.0697,40
19.156462585034014,0.2322,43
19.435102040816325,0.209,45
19.690521541950112,0.1394,45
20.01560090702948,0.1626,40
20.17814058956916,0.04645,39
20.224580498866214,0.2322,38
20.54965986394558,0.1626,40
20.851519274376418,0.1394,45
21.0140589569161,0.04645,44
21.13015873015873,0.2322,40
21.385578231292516,0.2322,43
21.66421768707483,0.2788,45
21.966077097505668,0.0697,45
22.221496598639455,0.1858,40
22.407256235827663,0.04645,39
22.453696145124717,0.2322,38
22.732335600907028,0.3716,35
23.336054421768708,0.209,35
23.54503401360544,0.04645,34
23.637913832199548,0.0929,38
23.73079365079365,0.04645,39
23.893333333333334,0.1858,40
24.171972789115646,0.2322,38
24.450612244897957,0.1858,35
24.706031746031748,0.2788,33
25.10077097505669,0.04645,40
25.2865306122449,0.1626,40
25.541950113378686,0.2322,35
25.890249433106575,0.1394,38
26.16888888888889,0.1394,40
26.377868480725624,0.209,38
26.656507936507936,0.2322,35
26.93514739229025,0.1626,33
27.16734693877551,0.2322,35
27.39954648526077,0.0929,34
27.492426303854874,0.0697,33
27.562086167800455,0.04645,45
27.631746031746033,0.04645,44
27.678185941043083,0.0929,43
27.86394557823129,0.0929,40
28.07292517006803,0.1858,43
28.328344671201815,0.209,45
28.560544217687074,0.1858,45
28.908843537414967,0.1626,40
29.141043083900225,0.209,38
29.512562358276643,0.0929,40
29.744761904761905,0.1161,45
30.023401360544216,0.1161,40
30.278820861678003,0.2322,43
30.55746031746032,0.3948,45
31.230839002267572,0.1394,40
31.672018140589568,0.1626,40
31.927437641723355,0.1626,40
32.182857142857145,0.2322,35
32.41505668934241,0.04645,34
32.74013605442177,0.2788,40
33.01877551020408,0.2554,38
33.34385487528345,0.209,35
33.645714285714284,0.04645,33
33.69215419501134,0.04645,46
33.85469387755102,0.3252,35
34.249433106575964,0.0697,35
34.43519274376417,0.209,35
34.644172335600906,0.04645,34
34.9924716553288,0.2554,40
35.247891156462586,0.1626,38
35.5265306122449,0.209,35
35.75873015873016,0.1858,33
36.060589569160996,0.2322,35
36.29278911564626,0.04645,34
36.36244897959184,1.021,36
37.52344671201814,0.7197,36
38.33614512471655,0.1858,38
38.59156462585034,0.9287,40
39.65968253968254,0.7666,28
40.542040816326534,0.1161,43
40.658140589569165,0.1626,31
40.820680272108845,1.021,36
41.912018140589566,0.7666,36
42.72471655328798,0.1858,38
43.0962358276644,0.836,28
43.932154195011336,0.04645,40
44.1643537414966,0.604,28
44.93061224489796,0.1858,43
45.11637188208617,0.1626,31
45.27891156462585,0.627,36
45.905850340136055,0.04645,37
45.952290249433105,0.3252,36
46.37024943310658,0.7666,36
47.206167800453514,0.209,38
47.484807256235825,0.0697,28
47.55446712018141,0.0929,40
47.74022675736961,0.4644,28
48.204625850340136,0.2554,40
48.576145124716554,0.743,28
49.43528344671202,0.04645,43
49.48172335600907,0.3252,31
49.80680272108844,0.906,36
50.78204081632653,0.5107,36
51.33931972789116,0.1394,36
51.478639455782314,0.0929,35
51.641179138321995,0.1161,43
51.757278911564626,0.0929,31
51.85015873015873,0.2788,35
52.17523809523809,0.2554,35
52.453877551020405,0.2554,35
52.75573696145125,0.2322,35
53.011156462585035,0.2788,35
53.31301587301587,0.2554,35
53.59165532879818,0.2554,35
53.893514739229026,0.3484,35
54.497233560090706,0.1626,35
54.68299319727891,0.209,38
55.00807256235828,0.1626,40
55.17061224489796,0.04645,41
55.240272108843534,0.2322,38
55.49569160997732,0.04645,39
55.5653514739229,0.1858,35
55.75111111111111,0.2322,33
56.05297052154195,0.2788,35
56.33160997732426,0.04645,40
56.540589569161,0.04645,40
56.6334693877551,0.2322,35
56.86566893424036,0.0929,34
57.213968253968254,0.1161,40
57.35328798185941,0.0929,40
57.46938775510204,0.0697,38
57.56226757369615,0.1161,38
57.79446712018141,0.1626,35
57.95700680272109,0.209,33
58.258866213151926,0.2788,35
58.6768253968254,0.0697,28
58.862585034013605,0.2554,35
59.16444444444444,0.1161,38
59.28054421768707,0.04645,40
59.44308390022676,0.209,40
59.69850340136055,0.209,38
59.97714285714286,0.1858,35
60.162902494331064,0.2322,33
60.441541950113375,0.3716,35
60.836281179138325,0.04645,40
60.9059410430839,0.04645,40
61.06848072562358,0.2554,35
61.648979591836735,0.209,40
62.18303854875283,0.2322,35
62.415238095238095,0.1858,33
62.69387755102041,0.1858,35
62.87963718820862,0.0697,34
62.99573696145125,0.1626,45
63.181496598639455,0.04645,43
63.227936507936505,0.04645,44
63.32081632653061,0.209,40
63.59945578231292,0.1858,43
63.785215419501135,0.0697,44
63.87809523809524,0.4644,45
64.38893424036281,0.2554,40
64.78367346938775,0.04645,38
64.92299319727891,0.2554,28
65.2712925170068,0.1858,45
65.45705215419501,0.302,40
65.82857142857142,0.1858,43
66.01433106575963,0.04645,44
66.13043083900227,0.1394,45
66.339410430839,0.04645,33
66.61804988662132,0.1161,40
66.73414965986395,0.04645,29
66.780589569161,0.0697,40
66.91990929705216,0.1161,38
67.15210884353742,0.3484,35
67.5004081632653,0.0929,40
67.75582766439909,0.209,35
68.05768707482993,0.1161,38
68.33632653061224,0.0697,40
68.40598639455783,0.0929,28
68.54530612244898,0.04645,37
68.59174603174603,0.2554,38
68.87038548752834,0.1626,35
69.07936507936508,0.1858,33
69.35800453514739,0.3252,35
69.68308390022676,0.2554,40
69.96172335600907,0.209,35
70.17070294784581,0.1394,34
70.33324263038548,0.04645,35
70.37968253968253,0.04645,38
70.54222222222222,0.1858,40
70.79764172335601,0.209,38
71.07628117913832,0.1858,35
71.37814058956916,0.1161,33
71.61034013605442,0.1858,35
71.79609977324263,0.0929,34
71.88897959183673,0.0697,45
72.07473922902494,0.04645,43
72.12117913832199,0.04645,44
72.19083900226758,0.1394,40
72.42303854875283,0.209,43
72.63201814058957,0.04645,44
72.70167800453515,0.209,45
72.95709750566894,0.2322,45
73.30539682539683,0.1161,40
73.42149659863945,0.04645,29
73.56081632653061,0.1626,38
73.83945578231292,0.2554,28
74.4431746031746,0.1626,40
74.69859410430838,0.1858,43
74.97723356009071,0.418,45
75.51129251700681,0.1161,40
75.62739229024943,0.0929,29
75.78993197278912,0.1858,38
76.02213151927438,0.3484,35
76.37043083900227,0.1858,40
76.579410430839,0.04645,35
76.64907029478458,0.1858,35
76.90448979591837,0.1161,38
77.1134693877551,0.1161,40
77.22956916099773,0.1394,28
77.43854875283446,0.209,38
77.69396825396825,0.2322,35
77.92616780045351,0.04645,32
77.97260770975056,0.209,33
78.1815873015873,0.04645,35
78.25124716553287,0.418,35
78.7156462585034,0.04645,40
78.78530612244899,0.2554,35
79.13360544217687,0.1858,38
79.38902494331066,0.1858,40
79.57478458049887,0.04645,29
79.66766439909297,0.209,38
79.94630385487528,0.2322,35
80.2249433106576,0.1626,33
80.43392290249433,0.3948,35
80.89832199546485,0.04645,40
81.037641723356,0.209,35
81.24662131519274,0.04645,34
81.33950113378685,0.1394,38
81.64136054421769,0.0929,40
81.73424036281179,0.0697,28
81.8271201814059,0.04645,40
82.15219954648526,0.2554,35
82.4540589569161,0.1858,33
82.70947845804989,0.302,35
83.05777777777777,0.1161,40
83.26675736961451,0.2788,35
83.56861678004535,0.0929,35
83.84725623582766,0.209,40
84.07945578231292,0.2322,38
84.35809523809523,0.2788,35
84.65995464852608,0.1626,33
84.91537414965987,0.302,35
85.2172335600907,0.04645,34
85.3101133786848,0.1626,28
85.47265306122449,0.2322,35
85.77451247165533,0.1626,38
86.07637188208616,0.2554,40
86.63365079365079,0.209,35
86.84263038548752,0.1858,33
87.12126984126984,0.302,35
87.51600907029479,0.0697,40
87.74820861678005,0.1858,35
87.98040816326531,0.1858,38
88.30548752834467,0.1858,40
88.56090702947846,0.1626,38
88.8627664399093,0.209,35
89.09496598639456,0.0929,33
89.2110657596372,0.04645,33
89.39682539682539,0.2322,35
89.69868480725624,0.1626,40
89.95410430839003,0.2322,35
90.23274376417234,0.1626,38
90.5578231292517,0.209,40
90.79002267573696,0.1858,38
91.0918820861678,0.209,35
91.37052154195011,0.0697,33
91.46340136054421,0.04645,33
91.60272108843537,0.2788,35
92.20643990929705,0.209,35
92.46185941043083,0.1626,38
92.76371882086168,0.209,40
93.01913832199547,0.1626,38
93.27455782312926,0.2322,35
93.55319727891157,0.1626,33
93.83183673469388,0.2554,35
94.13369614512472,0.04645,35
94.18013605442177,0.1394,40
94.3891156462585,0.209,35
94.64453514739229,0.1858,38
94.94639455782313,0.1858,40
95.20181405895691,0.1858,38
95.50367346938775,0.2322,35
95.78231292517007,0.1858,33
96.03773242630386,0.302,35
96.3395918367347,0.1858,40
99.6368253968254,0.1858,31
100.35664399092971,0.04645,31
101.88916099773243,0.418,43
103.83963718820861,0.1394,43
